"Cycling B"	"LZ GC"	"DZ GC"	"GC"	"prePB"	"FCRL2/3high GC"
"AC008946.1"	0.00171847888432731	0	0.000739853464622797	0.00204364197436251	0	0
"CCL25"	0.00180662523643235	0	0.00241967532913064	0.00808331286089584	0	0.0131917071652077
"CERS4"	0.523705599384455	1.2854209860246	0.914084842077323	1.14110655215591	1.06433409472842	1.06091582970572
"CD320"	0.240580568310083	0.410879809726645	0.0694720494137615	0.0921295516957725	0.049932466022644	0.0738568411222334
"NDUFA7"	0.273336998589702	0.215875748690576	0.262985457259315	0.20776151613869	0.119717711215672	0.186262064889751
"RPS28"	48.3532111924821	44.7278730027017	48.5779309045224	45.358178648878	42.2812388583576	66.8369965453341
"KANK3"	0.000443749535485917	0	0	0.000596831742567848	0.00806210399952917	0
"RAB11B-AS1"	0.10167453756031	0.0522809981878565	0.163496836242545	0.130282310644519	0.11443275472457	0.105173435122394
"RAB11B"	0.801557013241266	0.738747422704616	0.76639903508246	0.810137675118195	0.990897720239157	0.930672935434398
"MARCH2"	0.0417353909734994	0.0439077980922783	0.0479555809297591	0.0733288820491845	0.113845222087015	0.0233605593228833
"HNRNPM"	2.692098916908	2.34311395160962	2.57413958715041	1.79063821164346	2.10903006167495	1.16632596003141
"PRAM1"	0.00262537845181159	0	0.00590164231759379	0.00161823628064168	0	0.0474590428460239
"ZNF414"	0.143550164288699	0.15906600584999	0.191719291552271	0.161654870109912	0.133996055263616	0.175714161699177
"MYO1F"	0.0336544728896004	0.0228709273245859	0.0182234516136004	0.0149600413591629	0.0233299796608397	0.0189389635084051
"ADAMTS10"	0.00149948375483354	0.0057325183985178	0	0	0	0
"ZNF558"	0.0186269571550207	0.0338338189887642	0.0304845348670175	0.035588874168584	0.0519293256556921	0.0692291456584584
"MUC16"	0.00466512518558944	0.00571297255616748	0.0427780441413125	0.0107700900929284	0	0
"ZNF317"	0.0905129719957211	0.120593409754436	0.104891138179998	0.132619909080357	0.115750000812344	0.125501031850359
"ZNF699"	0.0391782508700681	0.0660837276762544	0.0477276126935258	0.0487326494542687	0.034235727621327	0.0237562865845617
"ZNF559"	0.0219986700855626	0.0416668359585845	0.0287619314449635	0.0586156863318445	0.052256185128071	0.0406590078619091
"ZNF559-ZNF177"	0.00042478666584592	0	0.00262850746830529	0.00190003469067532	0	0.037320674160658
"ZNF177"	0.000881812832972954	0.00167286714875352	0.000431802700709992	0	0	0
"ZNF266"	0.153152807706831	0.185998494379632	0.14429790245796	0.212852677002666	0.105144711723219	0.198701973475611
"ZNF560"	0.000407808766715141	0	0	0.000622202577212851	0	0
"ZNF426"	0.0886007681323173	0.182787969475667	0.134848289669488	0.140196161080918	0.117456887914609	0.0915896740921362
"ZNF426-DT"	0.00589669242702728	0.0108061114945915	0.0120417266535171	0.00537433181341645	0.01282735591714	0
"ZNF121"	0.100843124049056	0.188279743508349	0.120539896786863	0.126155719718604	0.125521099338203	0.0828267717922236
"ZNF561"	0.0761546268477855	0.127996560866935	0.0699562225652514	0.107910926776073	0.13134266710475	0.153373408653536
"ZNF562"	0.0760513791370502	0.121157182747108	0.109943903603076	0.077093660718669	0.149931555078741	0.0494972114372201
"ZNF846"	0.0487752044558722	0.0743698028188222	0.0417203450146244	0.0769843960986057	0.0246455155155411	0.0696763327958459
"FBXL12"	0.178373855141558	0.137503944700404	0.221681722494218	0.202061249577499	0.184980608107217	0.115192428475636
"UBL5"	5.70634838728164	4.2229816896977	6.40283787285327	4.23761343619223	4.28481274053518	3.84581631817406
"AC008752.2"	0.0100552475322437	0	0.00443666005320766	0.00356415493279142	0	0.0127555575964448
"PIN1"	1.19882921187039	0.669915201264017	0.835457294379535	0.638643076812627	0.677315739578998	0.561993844963141
"OLFM2"	0.00392835761707523	0.00356237002436626	0.00425306701726371	0.00172325988555899	0	0
"COL5A3"	0.00165096426200419	0	0	0	0	0
"C19orf66"	0.201159285682953	0.444631996125486	0.204601847956117	0.401356416030596	0.328297298792889	0.441767653553037
"AC020931.1"	0.000339213392148679	0	0	0.00365970709064928	0	0
"ANGPTL6"	0.0370741318691253	0.091241913762079	0.0486495086175638	0.099823811587048	0.182222446880223	0.179205960353572
"PPAN-P2RY11"	0.000539198100019752	0	0	0	0	0
"PPAN"	0.0567327715542129	0.226494630267257	0.0367696345933277	0.059243819344588	0.0582533915980835	0.0108168916580132
"P2RY11"	0.0180346878798741	0.0337821919526714	0.00913041488688811	0.0550384640373885	0.136191986057794	0.082829573178688
"EIF3G"	1.90115231713907	2.89296363328145	2.56893132727818	2.54128716849516	2.87506977675491	2.64548149441461
"DNMT1"	4.0702268142563	1.24749561185972	1.57731200646162	1.51129927382501	1.48717352608844	0.748609840557265
"S1PR2"	0.464149330284186	0.292320128819014	0.504967137899879	0.49717697028714	0.568115905928587	0.384832781133523
"MRPL4"	1.33986875793999	1.91135020143248	0.899754801946572	0.86690785128157	1.11606219902022	0.64677119012943
"ICAM1"	0.212571513067143	0.772821818851834	0.167065897677928	0.274610817594333	0.574521442495146	0.137855862493647
"AC011511.5"	0.000449136564910963	0	0	0.00117751186626715	0.00833997751542062	0
"ICAM4"	0.00248064670471652	0	0.00326189908122382	0.00180768914299686	0	0
"ICAM5"	0.00175430589671905	0.0016573086732432	0	0.00035493847372268	0.0074603705118411	0
"ZGLP1"	0.0121128689086493	0.0201605043591089	0.0220001075076524	0.0149407415085726	0	0.00823557703394046
"AC011511.1"	0.00308937468685458	0.0226624419170082	0.00712154318732643	0.00670114046901068	0	0
"FDX2"	0.0545822154404119	0.092810435145467	0.0958980275267783	0.0677196388809745	0.0706212365880785	0.047656260062922
"RAVER1"	0.252360193023554	0.216758163808281	0.184426880284765	0.157594352187947	0.0908812776132027	0.0917943084103773
"AC114271.1"	0.0190034172757981	0.0134888470678342	0.029268823198396	0.0177164956890647	0	0.0108549346532934
"ICAM3"	0.605664235210325	1.23020181961393	0.514310534444451	1.27044794728756	1.75735677049609	3.07246684481704
"TYK2"	0.341318989158993	0.433656080059982	0.350766522215973	0.518858484898767	0.398879947279061	0.584795022431077
"CDC37"	2.23941457395827	2.81462812173617	1.97684613239361	2.28721256783684	2.54127517474218	2.33012237704148
"PDE4A"	0.0120081819625464	0.00385899630657178	0.00795674752030266	0.00760376502306415	0.0157288734473819	0.00701724839655874
"KEAP1"	0.312880837299018	0.138435135826671	0.180936543351287	0.142781707708332	0.23993653657411	0.195170992040613
"ATG4D"	0.103897221991013	0.0900670298801965	0.162844692108185	0.138988930644801	0.130081091553861	0.0932849412717374
"KRI1"	0.18272366302464	0.314639585691464	0.177264538927313	0.226759854297613	0.192010732284269	0.242368056966543
"CDKN2D"	0.612264399727313	0.13038877965044	0.362565688072688	0.275263900366076	0.143927411218714	0.151209025537728
"AP1M2"	4.55357244743326e-05	0	0.00187463737483281	0.00116116021270597	0	0
"SLC44A2"	0.526684007451243	0.619270661065057	1.30429039020209	0.979354547869527	0.99711663866338	1.05635880935342
"ILF3-AS1"	0.367535776095507	0.408624987763573	0.556506575398123	0.386485316903833	0.507033442305879	0.301630026926522
"ILF3"	2.03595400739922	2.02714392747736	1.52250630840417	1.51330119289256	1.34372513825419	1.43557752587681
"QTRT1"	0.305373086559618	0.929866158992392	0.319891315610529	0.454832444898802	0.364782916521874	0.668528998295705
"DNM2"	0.373697201961905	0.344916360767352	0.399850185668429	0.452200309612505	0.432232999444118	0.484130465054732
"TMED1"	0.146982018475197	0.160670869002728	0.162631711013473	0.163943960173246	0.263729251172585	0.0872274407171421
"C19orf38"	0.0797540105295673	0.0441814462847048	0.118298446906788	0.0914888446252629	0.0640138867511518	0.279307922494833
"CARM1"	0.169667351828293	0.146049720087745	0.0973807234755627	0.111382718856945	0.106518403308942	0.149288117616661
"YIPF2"	0.0879864426770967	0.156708474104421	0.0890483319330541	0.140612309975246	0.147426309950287	0.257885532333145
"TIMM29"	0.167782026464733	0.12196590915358	0.159456286593937	0.146970910790551	0.138213683639147	0.122107859505772
"SMARCA4"	1.29800363954638	0.684951388906894	0.876108578731245	0.651009645742842	0.601236826614143	0.544772333836266
"LDLR"	0.0131386617040579	0.0171535757274881	0.00318614332899671	0.010792647192753	0.00595699407696079	0
"SPC24"	0.351415248327462	0.00649217411477272	0.052890608636104	0.00781017589597351	0	0
"KANK2"	0.20979770504787	0.00652828918554572	0.505539580742037	0.0849682608332617	0.0151327307047465	0.00879739597079265
"DOCK6"	0.00370457760683767	0.00099728618483383	0.0019257878375669	0.00343611579787846	0	0.00544118191177015
"AC011472.1"	0.00499614237685377	0	0.0318068795002346	0.0121453928669329	0	0
"AC011472.4"	0.000269511391747933	0	0.00246280368075022	0	0	0
"ANGPTL8"	0.000110799332868353	0	0.00172459465127316	0.000716545545390402	0	0
"RAB3D"	0.00961632752040042	0.0112607623308998	0.00605425865199637	0.0192510047108247	0.0215853623160337	0.051879039047347
"TMEM205"	0.235188809156065	0.465336341413759	0.263792969932146	0.361575339765229	0.317460763498024	0.518048059829789
"CCDC159"	0.0717170385748896	0.0688835495356422	0.0853769081158266	0.141852134747617	0.155998436163497	0.351481252181506
"PLPPR2"	0.0054349358118764	0.0171424294430878	0.00196207561459974	0.0120234076652632	0.00397383784118875	0.0308986954489883
"AC024575.1"	0.0178961443356827	0.0262090133503221	0.0492066907288031	0.0221415143556577	0.00495331009900676	0
"SWSAP1"	0.0921088176856496	0.117291567465429	0.0782539423939769	0.122027029106459	0.112482453421656	0.169998494922047
"EPOR"	0.0558666370832526	0.023723452325962	0.0246324347919973	0.027573501681502	0.00382791237142999	0.0238801806806701
"RGL3"	0.000847132799724557	0.00557491890320544	0.00047004422270056	0.000896163056852313	0	0.0375162105986431
"CCDC151"	0.00283946743032927	0.0802694196240107	0.000909727304691782	0.0242539284687225	0.0312000539771296	0.0284390210161886
"PRKCSH"	0.362899395237261	0.47450774035849	0.346379323081651	0.461478809435426	0.477963029926888	0.849502715768137
"ELAVL3"	0.000410008383862514	0.00177440876699884	0	0.0018661933248802	0	0
"ZNF653"	0.00972574653855743	0.00383970096743829	0.00950606541716494	0.00520974275704679	0.00681957311710143	0.018378839339538
"ECSIT"	0.337226815795054	0.394255253205544	0.435672961545913	0.409113088333405	0.352084057745074	0.364697347758353
"CNN1"	0.000653891674037747	0.00129087690817425	0	0	0	0
"ELOF1"	0.539043237813693	0.544907212456671	0.56127710796538	0.570195671123887	0.981869180822012	0.672815187983597
"ZNF627"	0.0537946517852695	0.086032831913409	0.0919116910407748	0.090056763427152	0.0924960658417504	0.105528898202165
"ACP5"	0.224047039141808	0.423348858377841	0.188337770550993	0.681896099432129	0.439821230597739	1.17333698474817
"AC008543.1"	0.00643841399588742	0	0	0	0	0
"ZNF823"	0.0188362006974528	0.0133239457321188	0.00415331231812865	0.00501126656800355	0	0
"ZNF441"	0.0539516698717114	0.041946597546483	0.0727611154567379	0.0644848583739863	0.0393180605663292	0.0347258296987044
"ZNF491"	0.00195842091657584	0.00627908976120254	0.00552879968770382	0.00110459936449344	0	0
"ZNF440"	0.0197083523007162	0.00731045003070007	0.0292316738086844	0.0329414933639157	0.0397124189170502	0.0637413336594846
"ZNF439"	0.152584070321049	0.134882777280995	0.119974711197401	0.175083672575138	0.122161586270096	0.187376375130852
"ZNF69"	0.026972683028442	0.0232789606348364	0.0189008337479214	0.0219217403235736	0.00386358903467069	0.0650606731090028
"ZNF700"	0.0970158761439579	0.0977358436769327	0.0964113812633568	0.109403772057918	0.0703321874121526	0.161339933553126
"AC008770.2"	0.00177380916898181	0.00607984086684664	0.00333245646112851	0.00968389339637754	0.0120904218469087	0.0117413888654061
"ZNF763"	0.0210962548626855	0.0122036325253602	0.043614781814705	0.0396431825376624	0.0163191749198568	0.00585214211810091
"ZNF433"	0.0129734573450432	0.0250897710579926	0.0384906428045246	0.0368901710280698	0.0193524548487889	0.0202292612514605
"AC008770.1"	0.00108720155755004	0.00673222493837003	0.000684338710159768	0.00245752500365717	0.0327069943907505	0
"ZNF878"	0.00104553771555966	0	0.000684338710159768	0	0	0
"ZNF844"	0.0906103506225293	0.115198682957271	0.127215981943816	0.14721392361205	0.142096628085252	0.107304220189417
"ZNF788"	0.0337380952027475	0.0153359856025382	0.0121149177506052	0.0132384981275432	0.00679232005955506	0
"ZNF20"	0.0199195688837073	0.0202609508669208	0.0126108884418351	0.0161217628733813	0.0230077217440491	0
"ZNF625-ZNF20"	0.000538639084221771	0	0	0.00159096687193321	0	0
"ZNF625"	0.00587199568184069	0.0071229234544395	0.00935736911833915	0.00973597248914337	0.00744375498731584	0
"ZNF136"	0.0684674142125186	0.0730727759747156	0.0799979328413747	0.0856748799371851	0.0589969369438881	0.0832822986093386
"ZNF44"	0.0863061815385571	0.125509101781407	0.105663204974165	0.12772172939946	0.124540280533393	0.136380681963756
"ZNF563"	0.0495344503422082	0.076969938359596	0.0438402400281881	0.0491218649473425	0.0871582405430607	0.191471271816446
"ZNF442"	0.0137675418463087	0.00431852486914699	0.0208533471386821	0.0190774492921594	0.0293889836270402	0.00742641904015019
"AC008758.4"	0.00498857352823323	0	0.00164671423432106	0.000933948568959302	0	0.00941555751399152
"ZNF799"	0.019347195056794	0.0191141620020457	0.0127903548258805	0.0237657941269865	0	0
"ZNF443"	0.0110491581477733	0.00755392691397026	0.00702398859666201	0.00802472944842988	0	0
"AC008758.6"	0.00118426879738829	0	0.00316932079834406	0.00190716412765063	0	0
"ZNF709"	0.00100595667017126	0.00095389628476475	0.00205639879330519	0.00250779286081684	0	0.00879739597079265
"AC008758.1"	9.46143595343013e-05	0	0.00170448434490786	0.00234724682341032	0	0
"ZNF564"	0.0492026408764402	0.076916123864113	0.0785865906317034	0.073477899169345	0.0977984082940138	0.0418914583617032
"AC010422.6"	0.000552564270524935	0	0.000716999711837816	0.00312177723898033	0	0
"ZNF490"	0.0920067856318178	0.0935091787526122	0.0905744118057714	0.190253496530393	0.211185968716906	0.153214297004145
"ZNF791"	0.220780156520864	0.330065551203	0.311770669253972	0.4196166306278	0.294052484925875	0.450326374095974
"AC010422.3"	0.000260263275348562	0	0	0.00380687588281141	0	0
"MAN2B1"	0.289595823922483	0.752401569852251	0.338989297642371	0.674501933244799	0.84142792663887	0.482557397542477
"WDR83"	0.226184902612742	0.277485465351898	0.193067260306764	0.257777030822281	0.29560170736846	0.226063800683617
"WDR83OS"	2.51308298801935	2.20502701012061	3.03939862743471	2.43871718440721	3.14653615066836	3.39301015800527
"DHPS"	0.587737661464593	0.646234139197322	0.655219881537693	0.61281649021951	0.933990695345631	0.712836949947022
"AC010422.2"	0.00187136747755045	0	0	0	0	0
"FBXW9"	0.0824989084292072	0.082309739031542	0.0857583762761208	0.0661689887279571	0.0305584523697223	0.0408473971304304
"TNPO2"	0.115002340049303	0.173219440481968	0.0797875881918889	0.0951362773034672	0.0694248551911381	0.0926527920943594
"TRIR"	2.11448688056738	1.42940379101539	2.14975434897467	1.74124075819454	1.93995428850348	1.90765125749781
"ASNA1"	0.73463759941662	0.802606339803466	0.697492289764364	0.643589921654668	0.860735623932807	0.628618666109908
"HOOK2"	0.106793752380059	0.178827156927905	0.170558368765754	0.24664363594855	0.134567517414175	0.2361768670093
"JUNB"	2.05571353211938	3.45079328825585	2.09857603769451	3.76620990831316	3.53498379225752	2.16042703092112
"PRDX2"	1.9446058820672	0.642799615854986	0.924469048519171	0.639116110453412	0.527341320973049	1.08855625991447
"AC018761.2"	0.000720666903921321	0	0	0.000310994098544887	0	0
"THSD8"	0.00370245772511927	0.000916926798799486	0	0.00075836048896213	0	0
"RNASEH2A"	0.834142211615275	0.141738712130114	0.164251596483897	0.149505625061944	0.171946754979901	0.162357780346103
"RTBDN"	0.000190189121654644	0	0	0	0.00386358903467069	0
"MAST1"	0.00627856792364201	0.00300132928874198	0.00187852274491688	0.00724821451410141	0	0.00717216054164156
"DNASE2"	0.149419608655593	0.167753603749814	0.209070413324161	0.24181534137062	0.206917950994081	0.317663194710535
"KLF1"	0.00144151606147304	0.0013905378350049	0	0	0	0
"GCDH"	0.211214784767015	0.37057973275347	0.197281142145776	0.187620524803224	0.28536902825929	0.131894866629422
"SYCE2"	0.0520574093735017	0	0.0104635717020508	0.00158739272038987	0.00308449765408531	0
"FARSA"	0.553754759002775	0.820440152849584	0.42057611252924	0.442161034461151	0.407020245423182	0.512886054377187
"CALR"	2.96532934423497	5.30170875396901	1.43743743338877	3.46863392736332	4.12221014719925	3.18022978664087
"AC092069.1"	0.00605128517216656	0.0151575643672214	0.00480799703745133	0.00637858138208727	0.00461158466961685	0
"RAD23A"	1.77734732219804	1.68624779162454	1.7047398866551	1.29867969146643	1.60647493129051	1.24295234119477
"GADD45GIP1"	1.22440992612042	1.53547221330027	1.17917747968603	1.00009901828883	1.09231810649139	1.06569256525472
"DAND5"	0.0012504084302932	0	0	0.000768177479724916	0	0.0397734504263714
"NFIX"	0.00344024123467537	0.00490888207576932	0.00405389749777591	0.00811244398126696	0	0.00655847801335831
"LYL1"	0.396608259128514	0.390963613428989	0.283242038496781	0.497409881258176	0.466812775482129	0.416584818437832
"TRMT1"	0.494728557704519	1.59199309233524	0.51874545338045	0.939171143195916	0.955523877352204	0.659290412290014
